,vehicle_id,vehicle_eclass,vehicle_fuel,laneID,vehicle_type,vehicle_x,vehicle_y,edgeID,lon,lat,cluster_label
229,pedestrian_2-1_3750_tr,hbefa3/ldv_g_eu6,0.79,152558_6_1,moped,7217.71,4468.12,152558_6,7.451358150957602,43.75954864684783,1
230,pedestrian_2-1_3757_tr,hbefa3/ldv_g_eu6,1.08,153360_0_1,motorcycle,7519.21,5141.37,153360_0,7.455240788140039,43.765955768975736,1
231,pedestrian_2-1_3783_tr,hbefa3/ldv_g_eu6,0.71,153359_1_1,motorcycle,7567.38,4608.44,153359_1,7.454546566149951,43.76178134336546,1
232,pedestrian_2-1_3788_tr,hbefa3/ldv_g_eu6,0.53,153012_1_1,moped,8642.96,4303.36,153012_1,7.469386308987995,43.758608549677696,1
233,pedestrian_2-1_3850_tr,hbefa3/ldv_g_eu6,0.53,153359_1_1,motorcycle,7673.19,4628.18,153359_1,7.454546566149951,43.76178134336546,1
234,pedestrian_2-1_3851_tr,hbefa3/ldv_g_eu6,0.53,153362_0_2,motorcycle,7613.26,4989.43,153362_0,7.45642319097824,43.76458319140063,1
235,pedestrian_2-1_387_tr,hbefa3/ldv_g_eu6,0.53,152558_6_1,motorcycle,7246.6,4497.31,152558_6,7.451358150957602,43.75954864684783,1
236,pedestrian_2-1_3886_tr,hbefa3/ldv_g_eu6,0.53,153012_1_1,moped,8642.96,4303.36,153012_1,7.469386308987995,43.758608549677696,1
237,pedestrian_2-1_3887_tr,hbefa3/ldv_g_eu6,1.08,153360_0_1,motorcycle,7505.54,5157.69,153360_0,7.455240788140039,43.765955768975736,1
238,pedestrian_2-1_3890_tr,hbefa3/ldv_g_eu6,1.08,153360_0_1,motorcycle,7495.4,5174.33,153360_0,7.455240788140039,43.765955768975736,1
239,pedestrian_2-1_3905_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,moped,8644.44,4300.52,153012_1,7.469405337324932,43.75858332395062,1
240,pedestrian_2-1_3919_tr,hbefa3/ldv_g_eu6,0.53,153360_0_1,motorcycle,7473.33,5204.38,153360_0,7.455240788140039,43.765955768975736,1
241,pedestrian_2-1_3976_tr,hbefa3/ldv_g_eu6,1.08,153012_1_2,motorcycle,8644.44,4300.52,153012_1,7.469405337324932,43.75858332395062,1
242,pedestrian_2-1_3980_tr,hbefa3/ldv_g_eu6,0.53,153485_2_2,moped,7180.77,5034.83,153485_2,7.450933488930565,43.76598182367368,1
243,pedestrian_2-1_3981_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,motorcycle,8612.2,4294.44,153012_1,7.469405337324932,43.75858332395062,1
244,pedestrian_2-1_3984_tr,hbefa3/ldv_g_eu6,0.53,152558_6_1,motorcycle,7259.42,4507.96,152558_6,7.451358150957602,43.75954864684783,1
245,pedestrian_2-1_3992_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,motorcycle,8640.09,4298.24,153012_1,7.469405337324932,43.75858332395062,1
246,pedestrian_2-1_3997_tr,hbefa3/ldv_g_eu6,0.54,153012_1_2,motorcycle,8644.44,4300.52,153012_1,7.469405337324932,43.75858332395062,1
247,pedestrian_2-1_4022_tr,hbefa3/ldv_g_eu6,0.76,152337_1,motorcycle,7742.43,4658.3,152337,7.4580748610487,43.76165469556375,1
248,pedestrian_2-1_4053_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,moped,8626.43,4294.25,153012_1,7.469405337324932,43.75858332395062,1
249,pedestrian_2-1_4054_tr,hbefa3/ldv_g_eu6,0.53,153359_1_1,moped,7457.1,4681.13,153359_1,7.454546566149951,43.76178134336546,1
250,pedestrian_2-1_4058_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,moped,8631.05,4296.51,153012_1,7.469405337324932,43.75858332395062,1
251,pedestrian_2-1_40_tr,hbefa3/ldv_g_eu6,1.08,153359_1_1,motorcycle,7670.53,4627.39,153359_1,7.454546566149951,43.76178134336546,1
252,pedestrian_2-1_4128_tr,hbefa3/ldv_g_eu6,1.08,153012_1_2,motorcycle,8644.44,4300.52,153012_1,7.469405337324932,43.75858332395062,1
253,pedestrian_2-1_4145_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,motorcycle,8616.92,4294.39,153012_1,7.469405337324932,43.75858332395062,1
254,pedestrian_2-1_4151_tr,hbefa3/ldv_g_eu6,1.08,153359_1_1,motorcycle,7665.98,4626.03,153359_1,7.454546566149951,43.76178134336546,1
255,pedestrian_2-1_4177_tr,hbefa3/ldv_g_eu6,0.7,153012_1_2,moped,8644.53,4300.56,153012_1,7.469405337324932,43.75858332395062,1
256,pedestrian_2-1_4180_tr,hbefa3/ldv_g_eu6,1.08,153359_1_1,motorcycle,7677.75,4629.54,153359_1,7.454546566149951,43.76178134336546,1
257,pedestrian_2-1_4194_tr,hbefa3/ldv_g_eu6,1.08,152337_1,moped,7746.17,4655.62,152337,7.4580748610487,43.76165469556375,1
258,pedestrian_2-1_421_tr,hbefa3/ldv_g_eu6,0.0,153012_1_2,motorcycle,8326.52,4632.93,153012_1,7.469405337324932,43.75858332395062,1
259,pedestrian_2-1_4224_tr,hbefa3/ldv_g_eu6,1.08,152473_1,motorcycle,7158.1,5199.62,152473,7.450722404282039,43.7664006067216,1
260,pedestrian_2-1_4254_tr,hbefa3/ldv_g_eu6,0.7,153485_2_1,motorcycle,7171.96,5148.23,153485_2,7.450894359233009,43.765976791342425,1
261,pedestrian_2-1_4263_tr,hbefa3/ldv_g_eu6,1.08,152558_6_1,moped,7255.52,4505.6,152558_6,7.451358150957602,43.75954864684783,1
262,pedestrian_2-1_4327_tr,hbefa3/ldv_g_eu6,1.08,153354_0_1,motorcycle,7723.72,4663.77,153354_0,7.457521732201461,43.761405479979,1
263,pedestrian_2-1_4346_tr,hbefa3/ldv_g_eu6,0.53,153359_1_1,motorcycle,7457.11,4681.23,153359_1,7.454546566149951,43.76178134336546,1
264,pedestrian_2-1_4349_tr,hbefa3/ldv_g_eu6,1.08,153362_0_2,motorcycle,7612.13,4994.05,153362_0,7.45642319097824,43.76458319140063,1
265,pedestrian_2-1_4375_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,moped,8628.41,4294.49,153012_1,7.469405337324932,43.75858332395062,1
266,pedestrian_2-1_4390_tr,hbefa3/ldv_g_eu6,1.08,152558_5_1,motorcycle,7183.79,4437.81,152558_5,7.4494068217116,43.75797561169512,1
267,pedestrian_2-1_4402_tr,hbefa3/ldv_g_eu6,0.53,153359_1_1,motorcycle,7642.35,4620.29,153359_1,7.454546566149951,43.76178134336546,1
268,pedestrian_2-1_4411_tr,hbefa3/ldv_g_eu6,1.08,153359_1_1,motorcycle,7677.75,4629.54,153359_1,7.454546566149951,43.76178134336546,1
269,pedestrian_2-1_4438_tr,hbefa3/ldv_g_eu6,0.7,153012_1_2,motorcycle,8644.44,4300.52,153012_1,7.469405337324932,43.75858332395062,1
270,pedestrian_2-1_4443_tr,hbefa3/ldv_g_eu6,0.88,153359_1_1,motorcycle,7677.75,4629.54,153359_1,7.454546566149951,43.76178134336546,1
271,pedestrian_2-1_4446_tr,hbefa3/ldv_g_eu6,0.0,153012_1_2,moped,8266.16,4670.43,153012_1,7.469405337324932,43.75858332395062,1
272,pedestrian_2-1_4488_tr,hbefa3/ldv_g_eu6,1.08,153362_0_2,motorcycle,7604.56,5013.89,153362_0,7.45642319097824,43.76458319140063,1
273,pedestrian_2-1_4515_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,motorcycle,8626.43,4294.25,153012_1,7.469405337324932,43.75858332395062,1
274,pedestrian_2-1_4517_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,motorcycle,8609.61,4295.78,153012_1,7.469405337324932,43.75858332395062,1
275,pedestrian_2-1_4534_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,motorcycle,8644.35,4300.47,153012_1,7.469405337324932,43.75858332395062,1
276,pedestrian_2-1_4548_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,moped,8640.18,4298.29,153012_1,7.469405337324932,43.75858332395062,1
277,pedestrian_2-1_4555_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,moped,8644.44,4300.52,153012_1,7.469405337324932,43.75858332395062,1
278,pedestrian_2-1_4581_tr,hbefa3/ldv_g_eu6,1.08,153485_2_2,moped,7180.74,5034.74,153485_2,7.450933488930565,43.76598182367368,1
279,pedestrian_2-1_4601_tr,hbefa3/ldv_g_eu6,0.58,152558_6_1,moped,7231.19,4482.37,152558_6,7.451358150957602,43.75954864684783,1
280,pedestrian_2-1_4627_tr,hbefa3/ldv_g_eu6,1.08,152558_6_2,motorcycle,7260.62,4504.95,152558_6,7.451330416269894,43.75956915965043,1
281,pedestrian_2-1_4673_tr,hbefa3/ldv_g_eu6,1.22,153359_1_1,moped,7506.17,4680.65,153359_1,7.454546566149951,43.76178134336546,1
282,pedestrian_2-1_4694_tr,hbefa3/ldv_g_eu6,1.08,153485_2_2,motorcycle,7178.14,5129.31,153485_2,7.450933488930565,43.76598182367368,1
283,pedestrian_2-1_4729_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,motorcycle,8644.88,4299.68,153012_1,7.469405337324932,43.75858332395062,1
284,pedestrian_2-1_4739_tr,hbefa3/ldv_g_eu6,1.08,152473_1,moped,7158.13,5199.53,152473,7.450722404282039,43.7664006067216,1
285,pedestrian_2-1_4740_tr,hbefa3/ldv_g_eu6,0.53,152337_1,motorcycle,7742.43,4658.3,152337,7.4580748610487,43.76165469556375,1
286,pedestrian_2-1_4757_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,motorcycle,8009.64,4880.54,153012_1,7.469405337324932,43.75858332395062,1
287,pedestrian_2-1_4761_tr,hbefa3/ldv_g_eu6,1.08,153359_1_1,motorcycle,7677.75,4629.54,153359_1,7.454546566149951,43.76178134336546,1
288,pedestrian_2-1_4764_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,moped,8244.84,4696.86,153012_1,7.469405337324932,43.75858332395062,1
289,pedestrian_2-1_4766_tr,hbefa3/ldv_g_eu6,0.74,152558_6_1,motorcycle,7259.51,4508.01,152558_6,7.451358150957602,43.75954864684783,1
290,pedestrian_2-1_4790_tr,hbefa3/ldv_g_eu6,0.57,153359_1_1,motorcycle,7647.01,4621.33,153359_1,7.454546566149951,43.76178134336546,1
291,pedestrian_2-1_4792_tr,hbefa3/ldv_g_eu6,0.53,153359_1_1,motorcycle,7677.66,4629.51,153359_1,7.454546566149951,43.76178134336546,1
292,pedestrian_2-1_4797_tr,hbefa3/ldv_g_eu6,0.53,153359_1_1,motorcycle,7457.56,4685.92,153359_1,7.454546566149951,43.76178134336546,1
293,pedestrian_2-1_4801_tr,hbefa3/ldv_g_eu6,1.03,152558_5_1,motorcycle,7152.43,4406.28,152558_5,7.4494068217116,43.75797561169512,1
294,pedestrian_2-1_4836_tr,hbefa3/ldv_g_eu6,1.08,153485_2_2,motorcycle,7175.12,5148.7,153485_2,7.450933488930565,43.76598182367368,1
295,pedestrian_2-1_4871_tr,hbefa3/ldv_g_eu6,1.13,153485_2_2,moped,7181.89,5133.91,153485_2,7.450933488930565,43.76598182367368,1
296,pedestrian_2-1_4885_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,motorcycle,8197.9,4756.84,153012_1,7.469405337324932,43.75858332395062,1
297,pedestrian_2-1_4910_tr,hbefa3/ldv_g_eu6,1.08,153361_2_1,motorcycle,7319.26,4710.55,153361_2,7.452809128022205,43.76203001486708,1
298,pedestrian_2-1_4922_tr,hbefa3/ldv_g_eu6,1.08,152558_6_1,moped,7197.12,4437.19,152558_6,7.451358150957602,43.75954864684783,1
299,pedestrian_2-1_4925_tr,hbefa3/ldv_g_eu6,1.08,153485_2_2,motorcycle,7176.31,5141.08,153485_2,7.450933488930565,43.76598182367368,1
300,pedestrian_2-1_4965_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,motorcycle,8635.69,4296.35,153012_1,7.469405337324932,43.75858332395062,1
301,pedestrian_2-1_4990_tr,hbefa3/ldv_g_eu6,0.53,152558_6_1,moped,7251.2,4503.97,152558_6,7.451358150957602,43.75954864684783,1
302,pedestrian_2-1_5001_tr,hbefa3/ldv_g_eu6,0.53,153359_1_1,motorcycle,7677.66,4629.51,153359_1,7.454546566149951,43.76178134336546,1
303,pedestrian_2-1_5002_tr,hbefa3/ldv_g_eu6,0.0,152558_6_1,moped,7228.01,4467.91,152558_6,7.451358150957602,43.75954864684783,1
304,pedestrian_2-1_5023_tr,hbefa3/ldv_g_eu6,0.53,152558_6_1,moped,7208.97,4448.35,152558_6,7.451358150957602,43.75954864684783,1
305,pedestrian_2-1_5030_tr,hbefa3/ldv_g_eu6,1.37,153012_1_2,motorcycle,7626.94,4945.14,153012_1,7.469405337324932,43.75858332395062,1
306,pedestrian_2-1_5072_tr,hbefa3/ldv_g_eu6,0.53,153360_1_1,moped,7429.08,5225.04,153360_1,7.454097835102891,43.76668221961948,1
307,pedestrian_2-1_5095_tr,hbefa3/ldv_g_eu6,1.08,152558_6_1,motorcycle,7259.51,4508.01,152558_6,7.451358150957602,43.75954864684783,1
308,pedestrian_2-1_50_tr,hbefa3/ldv_g_eu6,1.08,153360_0_1,motorcycle,7504.07,5160.1,153360_0,7.455240788140039,43.765955768975736,1
309,pedestrian_2-1_5206_tr,hbefa3/ldv_g_eu6,1.08,153361_2_1,motorcycle,7319.26,4710.55,153361_2,7.452809128022205,43.76203001486708,1
310,pedestrian_2-1_5220_tr,hbefa3/ldv_g_eu6,1.08,153485_2_2,moped,7175.11,5148.8,153485_2,7.450933488930565,43.76598182367368,1
311,pedestrian_2-1_5250_tr,hbefa3/ldv_g_eu6,1.08,153359_1_1,moped,7666.69,4626.25,153359_1,7.454546566149951,43.76178134336546,1
312,pedestrian_2-1_5283_tr,hbefa3/ldv_g_eu6,1.08,153359_1_1,motorcycle,7673.19,4628.18,153359_1,7.454546566149951,43.76178134336546,1
313,pedestrian_2-1_5294_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,motorcycle,8621.49,4295.0,153012_1,7.469405337324932,43.75858332395062,1
314,pedestrian_2-1_5297_tr,hbefa3/ldv_g_eu6,0.53,152558_6_1,motorcycle,7243.35,4493.85,152558_6,7.451358150957602,43.75954864684783,1
315,pedestrian_2-1_5329_tr,hbefa3/ldv_g_eu6,0.53,152558_5_2,motorcycle,7185.91,4435.42,152558_5,7.449376164935055,43.75799383344071,1
316,pedestrian_2-1_5343_tr,hbefa3/ldv_g_eu6,0.57,153362_0_2,moped,7612.16,4993.96,153362_0,7.45642319097824,43.76458319140063,1
317,pedestrian_2-1_5370_tr,hbefa3/ldv_g_eu6,1.08,153359_0_1,moped,7303.22,4513.12,153359_0,7.452651697792274,43.76026738183603,1
318,pedestrian_2-1_5400_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,motorcycle,8621.65,4293.66,153012_1,7.469405337324932,43.75858332395062,1
319,pedestrian_2-1_5404_tr,hbefa3/ldv_g_eu6,0.0,153012_1_2,motorcycle,8523.34,4351.17,153012_1,7.469405337324932,43.75858332395062,1
320,pedestrian_2-1_5431_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,moped,7684.27,4955.04,153012_1,7.469405337324932,43.75858332395062,1
321,pedestrian_2-1_5432_tr,hbefa3/ldv_g_eu6,1.08,153359_1_1,motorcycle,7665.98,4626.03,153359_1,7.454546566149951,43.76178134336546,1
322,pedestrian_2-1_5446_tr,hbefa3/ldv_g_eu6,0.7,153359_1_1,motorcycle,7677.75,4629.54,153359_1,7.454546566149951,43.76178134336546,1
323,pedestrian_2-1_5500_tr,hbefa3/ldv_g_eu6,0.53,153354_0_1,moped,7697.49,4633.86,153354_0,7.457521732201461,43.761405479979,1
324,pedestrian_2-1_5503_tr,hbefa3/ldv_g_eu6,0.53,153485_2_2,motorcycle,7180.8,5034.93,153485_2,7.450933488930565,43.76598182367368,1
325,pedestrian_2-1_5512_tr,hbefa3/ldv_g_eu6,0.0,153485_2_1,motorcycle,7172.69,5143.5,153485_2,7.450894359233009,43.765976791342425,1
326,pedestrian_2-1_5540_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,motorcycle,8612.22,4295.6,153012_1,7.469405337324932,43.75858332395062,1
327,pedestrian_2-1_5545_tr,hbefa3/ldv_g_eu6,1.08,153485_2_2,motorcycle,7180.77,5034.83,153485_2,7.450933488930565,43.76598182367368,1
328,pedestrian_2-1_5546_tr,hbefa3/ldv_g_eu6,0.53,153012_1_2,motorcycle,8644.35,4300.47,153012_1,7.469405337324932,43.75858332395062,1
329,pedestrian_2-1_5564_tr,hbefa3/ldv_g_eu6,0.71,152558_6_1,motorcycle,7259.51,4508.01,152558_6,7.451358150957602,43.75954864684783,1
330,pedestrian_2-1_5566_tr,hbefa3/ldv_g_eu6,0.53,153360_1_1,motorcycle,7429.01,5225.11,153360_1,7.454097835102891,43.76668221961948,1
